fish_num,alternate_num,tray_id,ubc_id,common_name,specimen_unique_id,juv_ad,fresh_frozen,fork_length_mm,mass_g,comments_length_mass,rna_yn,rna_vial,rna_gill_yn,copy_no_cav_a,copy_no_circv,copy_no_cov,copy_no_ctv_1,copy_no_fa_mar,copy_no_fl_psy,copy_no_hkg,copy_no_ic_hof,copy_no_ic_mul,copy_no_ic_spp,copy_no_lo_sal,copy_no_ortho,copy_no_pa_kab,copy_no_pa_pse,copy_no_pa_ther,copy_no_picv_2,copy_no_prv,copy_no_Qin,copy_no_rhab_3,copy_no_salmv,copy_no_sch,copy_no_smukv_b,copy_no_spav_1_e,copy_no_te_mar,copy_no_ven,copy_no_vhsv,ct_cav_a,ct_circv,ct_cov,ct_ctv_1,ct_fa_mar,ct_fl_psy,ct_hkg,ct_ic_hof,ct_ic_mul,ct_ic_spp,ct_lo_sal,ct_ortho,ct_pa_kab,ct_pa_pse,ct_pa_ther,ct_picv_2,ct_prv,ct_Qin,ct_rhab_3,ct_salmv,ct_sch,ct_smukv_b,ct_spav_1_e,ct_te_mar,ct_ven,ct_vhsv,specimen_id,IF_ES1_668,IF_GILT_669,IF_IL11_291,IF_IL17D_294,IF_MMP13_315,IF_MMP25_316,IF_TXN_683,IM_ARRDC2_663,IM_CLEC4E_666,IM_GLUL_670,IM_HSP90ab-15_270,IM_NAPEPLD_676,IM_NUPR1_677,IM_ODC1_678,IM_TAGLN3_681,IS_HAMP_258,IS_IgMs_289,IS_IL15_293,IS_IL1B_295,IS_MHC2B_312,IS_TF_400,MRS_ATP5G3_181,MRS_C7_189,MRS_FYB_241,MRS_HTATIP_272,MRS_IRF1_299,MRS_KRT2-8_305,MRS_PRAS_350,MRS_SCG_377,OS_CA4_194,OS_CEBPB_665,OS_CFTR-I_206,OS_FKBP5_584,OS_HBA_254,OS_NAKATPASE1a_330,OS_NAKATPASE1b_333,OS_PRLR_596,OS_RGS21_597,OS_SHOP21_384,TM_FKBP10-4_583,TM_HSP70_267,TM_HSP90a-15_269,TM_HSP90a-6_271,TM_MAP3K14_308,TM_SERPIN20_379,TM_SERPIN9_380,VDD_GAL3_72,VDD_HERC6_77,VDD_IFI44A_81,VDD_IFIT5_83,VDD_MX_86,VDD_NFX_87,VDD_RSAD_367,VDD_VHSV_108,VDD_VHSV4_107
N4437,BH138,4049,ubc_onts20_138,Chinook,2020-0016-13-N4437,Adult,Fresh,830,7199.95,,TRUE,BH138,TRUE,0,0,0,0,0,0,0,0,0,0,0.985,0,0,54.335,6.645,0,0,0,0,0,0,0,0,45.205,0,0,999,999,999,999,999,999,8,999,999,999,27.5,999,999,27.5,27,999,999,999,999,999,999,999,999,21.5,999,999,172280,0.680000007,-0.600000024,1.179999948,1.269999981,0.769999981,-3.420000076,-1.700000048,-1.889999986,-2.660000086,-1.480000019,-0.99000001,-1.00999999,-2,-0.75999999,2.789999962,-8.220000267,-5.920000076,0.519999981,0.680000007,0.01,-11.02000046,-0.829999983,-3.970000029,-0.920000017,-0.810000002,-1.230000019,0.270000011,0.02,2.150000095,-1.720000029,-1.070000052,-0.5,0.419999987,-1.429999948,0.100000001,-0.800000012,0.109999999,-1.059999943,0.230000004,0.600000024,-0.579999983,-2.25,-2.809999943,-0.200000003,0.460000008,0.75,0.75,-9.43999958,1.49000001,-0.140000001,1,0.100000001,0.600000024,-0.079999998,-2.49000001
N4438,BH139,4049,ubc_onts20_139,Chinook,2020-0016-13-N4438,Adult,Fresh,875,7906.54,,TRUE,BH139,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615,0,0,0,0,0,0,0,0,0.115,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,29.5,999,999,999,999,999,999,999,999,514,999,999,172281,0.610000014,-0.790000021,-0.479999989,0.270000011,-1.190000057,-4.699999809,-0.230000004,-2.549999952,-2.190000057,-1.99000001,-1.639999986,-1.379999995,-2.049999952,-1.110000014,1.700000048,-10.92000008,-4.949999809,-0.959999979,0.720000029,-1.159999967,-13.77999973,-2.900000095,-4.519999981,-1.529999971,-1.429999948,-1.809999943,-0.800000012,-0.49000001,1.120000005,-1.629999995,-0.870000005,-0.589999974,1.590000033,-4.019999981,0.75999999,-1.360000014,0.829999983,0.460000008,-0.140000001,0.579999983,-0.360000014,-1.919999957,-2.609999895,-0.560000002,-0.419999987,-0.340000004,0.239999995,-3.809999943,0.01,-1.860000014,-1.279999971,-0.479999989,-2.539999962,-0.340000004,-5.519999981
N4439,BH140,4049,ubc_onts20_140,Chinook,2020-0016-13-N4439,Adult,Fresh,920,8652.44,,TRUE,BH140,TRUE,0,0,0,0,0,0,2.93E+42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,16,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172282,-1.529999971,0.270000011,2.819999933,3.369999886,0.280000001,-3.369999886,0.349999994,-2.529999971,-3.089999914,-4.210000038,1.129999995,-1.309999943,-3.089999914,-0.550000012,1.230000019,-4.539999962,-7.079999924,3.940000057,0.340000004,2.309999943,-5.309999943,-0.039999999,-4.730000019,-0.150000006,-0.430000007,-0.25,1.769999981,2.710000038,3.869999886,-4.28000021,-1.879999995,-3.75999999,-5.53000021,-1.100000024,0.879999995,-1.580000043,-1.639999986,-0.270000011,1.480000019,-1.519999981,0.100000001,-2.109999895,-5.230000019,-2.069999933,-1.460000038,-1.590000033,0.600000024,3.49000001,-2.720000029,-2.539999962,0.090000004,1.049999952,0.360000014,-4.139999866,-3.980000019
N4440,BH141,4049,ubc_onts20_141,Chinook,2020-0016-13-N4440,Adult,Fresh,680,3912.65,,TRUE,BH141,TRUE,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,293.69,0,0,0,0,0,0,0,0,148.595,0,0,999,999,999,999,999,999,9,999,515,999,999,999,999,999,22,999,999,999,999,999,999,999,999,20,999,999,172283,1.25,-0.610000014,0.939999998,1.269999981,0.800000012,-4.340000153,-0.779999971,-1.919999957,-2.589999914,-1.789999962,-1.24000001,-1.159999967,-1.720000029,0.5,2.99000001,-7.53000021,-7.400000095,0.129999995,2.619999886,-0.389999986,-12.31000042,0.200000003,-4.429999828,-1.330000043,-0.959999979,-1.889999986,0.029999999,0.349999994,2.450000048,-1.559999943,-0.219999999,-0.540000021,-0.920000017,-3.059999943,0.419999987,-1.330000043,0.140000001,-2.50999999,-0.280000001,0.370000005,-1.110000014,-2.660000086,-4.449999809,-0.939999998,-0.709999979,-0.100000001,1.210000038,-3.359999895,-1.419999957,-0.870000005,-0.360000014,-0.07,-0.689999998,-0.079999998,-2.890000105
N4441,BH142,4049,ubc_onts20_142,Chinook,2020-0016-13-N4441,Adult,Fresh,710,4729.38,,TRUE,BH142,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86,0,0,0,0,0,0,0,0,0,62204.28,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,26,999,999,999,999,999,999,999,999,999,10,999,172284,1.230000019,-0.360000014,0.589999974,2.220000029,-0.300000012,-3.24000001,-0.449999988,-1.610000014,-2.299999952,-1.75999999,-0.889999986,-1.129999995,-1.470000029,-1.320000052,2.640000105,-9.600000381,-5.920000076,0.090000004,0.49000001,-0.560000002,-12.27999973,0.25,-3.369999886,-1.139999986,-0.75999999,-1.919999957,0.330000013,0.379999995,2.390000105,-3.059999943,-1.710000038,-0.670000017,-0.360000014,-2.200000048,1.230000019,-0.99000001,1.330000043,-2.039999962,0.899999976,0.460000008,-1.600000024,-3.390000105,-3.819999933,-0.810000002,-0.569999993,-0.039999999,1.039999962,-1.379999995,-0.870000005,-0.649999976,0.460000008,-0.370000005,-1.909999967,0.340000004,-3.230000019
N4442,BH143,4049,ubc_onts20_143,Chinook,2020-0016-13-N4442,Adult,Fresh,695,4100.84,,TRUE,BH143,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,2795.415,497.895,0,0,0,0,0,0.91,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,19,21.5,999,999,999,999,999,27.5,999,999,999,999,999,172285,1.379999995,-0.810000002,-0.649999976,2.289999962,-0.029999999,-4.53000021,-0.959999979,-1.299999952,-2.470000029,-2.00999999,-1,-1.379999995,-1.190000057,-0.939999998,2.74000001,-7.489999771,-7.570000172,0.589999974,1.149999976,-0.720000029,-11.84000015,0.239999995,-3.829999924,-1.200000048,-0.930000007,-1.75,0.02,0.529999971,1.580000043,-0.670000017,-1.940000057,-0.189999998,-1.179999948,-1.299999952,1.669999957,-0.899999976,1.889999986,-2.329999924,0.479999989,0.379999995,-1.179999948,-2.75999999,-2.849999905,-0.910000026,-0.479999989,-0.680000007,-0.100000001,1.460000038,0.930000007,0.689999998,0.660000026,-0.029999999,1.870000005,-0.01,-0.839999974
N4443,BH144,4049,ubc_onts20_144,Chinook,2020-0016-13-N4443,Adult,Fresh,985,10988.28,,TRUE,BH144,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.66,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,999,999,172286,1.120000005,-1,0.639999986,0.75999999,0.07,-3.400000095,-1.220000029,-2.539999962,-3.339999914,-1.830000043,-0.74000001,-1,-2.470000029,-1.669999957,2.74000001,-6.949999809,-6.199999809,0.039999999,0.779999971,-1.210000038,-11.43999958,-0.119999997,-3.680000067,-0.790000021,-0.959999979,-1.120000005,-0.189999998,0.029999999,1.850000024,-2.440000057,-2.200000048,-0.400000006,-1,-4.519999981,-0.059999999,-0.330000013,0.25,-1.710000038,-0.180000007,0.050000001,-0.50999999,-1.539999962,-4.079999924,-0.360000014,-0.99000001,-0.270000011,1.090000033,-0.850000024,-0.280000001,-0.550000012,-0.300000012,0.170000002,0.689999998,-1.190000057,-0.810000002
N4444,BH145,4049,ubc_onts20_145,Chinook,2020-0016-13-N4444,Adult,Fresh,715,4218.85,,TRUE,BH145,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.735,0,0,0,0,0,0,0,0,0.425,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,21,999,999,999,999,999,999,999,999,28,999,999,172287,1.029999971,-0.850000024,-1.190000057,1.820000052,-0.300000012,-6.25,-0.310000002,-1.039999962,-2.619999886,-1.850000024,-1.179999948,-1.320000052,-1.179999948,-1.450000048,2.630000114,-8.800000191,-8.539999962,0.25,0.389999986,-0.889999986,-10.75,0.129999995,-2.970000029,-1.190000057,-0.899999976,-1.970000029,-0.100000001,-0.029999999,1.899999976,-2.940000057,-2.289999962,0.129999995,0.5,-2.960000038,1.570000052,-0.660000026,1.909999967,-0.74000001,0.829999983,0.270000011,-1.299999952,-2.720000029,-3.819999933,-0.970000029,-0.980000019,-0.469999999,1.029999971,-9.470000267,-1.600000024,-1.450000048,-0.670000017,-0.610000014,-1.830000043,0.349999994,-6.349999905
N4445,BH146,4049,ubc_onts20_146,Chinook,2020-0016-13-N4445,Adult,Fresh,700,4027.73,,TRUE,BH146,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,196.68,216.145,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,24.5,22,999,999,999,999,999,999,999,999,999,999,999,172288,0.99000001,-1.220000029,1.299999952,1.230000019,0.300000012,-2.680000067,-0.639999986,-2.25,-2.630000114,-1.700000048,-1.179999948,-1.75999999,-2.279999971,0.25999999,3.029999971,-7.059999943,-6.460000038,0.170000002,1.960000038,-1.149999976,-11.67000008,0.039999999,-4.210000038,-1.620000005,-0.879999995,-1.830000043,0.02,0.629999995,2.799999952,-0.109999999,-0.310000002,-0.949999988,-1.269999981,-2,0.910000026,-1.899999976,0.870000005,-1.649999976,-0.239999995,0.379999995,-1.25,-1.850000024,-2.690000057,-0.870000005,0.189999998,0.349999994,0.370000005,-0.439999998,-0.730000019,-0.829999983,-0.889999986,-0.189999998,-1.720000029,0.50999999,-3.859999895
N4446,BH147,4049,ubc_onts20_147,Chinook,2020-0016-13-N4446,Adult,Fresh,885,8323.27,,TRUE,BH147,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,174.005,57.525,0,0,0,0,0,0,0,0,0,0.13,0,999,999,999,999,999,999,9,999,999,999,999,999,999,24.5,24,999,999,999,999,999,999,999,999,999,28.5,999,172289,1.440000057,-0.340000004,-0.109999999,2.25,-0.610000014,-3.200000048,-0.879999995,-0.860000014,-2.059999943,-1.909999967,-1.330000043,-0.99000001,-1.49000001,-0.970000029,2.950000048,-7.869999886,-5.360000134,0.409999996,0.649999976,-0.219999999,-12.75,0.340000004,-3.099999905,-1.169999957,-0.920000017,-1.840000033,0.189999998,0.670000017,2.190000057,-0.959999979,-1.659999967,-0.059999999,0.5,-2.369999886,1.309999943,-0.660000026,1.409999967,-1.50999999,1.419999957,0.670000017,-0.639999986,-2.109999895,-2.529999971,-0.519999981,-0.409999996,-0.379999995,1.889999986,1.090000033,1.679999948,1.210000038,1.5,0.730000019,1,0.569999993,0.649999976
N4447,BH148,4049,ubc_onts20_148,Chinook,2020-0016-13-N4447,Adult,Fresh,1005,12253.77,,TRUE,BH148,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.71,0,0,0,0,0,0,0,0,126.62,0.755,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,22,999,999,999,999,999,999,999,999,20,26,999,172290,1.059999943,-1.00999999,-0.07,3.019999981,-0.239999995,-4.079999924,-1.429999948,-1.669999957,-1.929999948,-1.75999999,-2.019999981,-1.120000005,-2.200000048,-0.689999998,2.470000029,-7.179999828,-6.78000021,0.829999983,1.389999986,-0.449999988,-10.03999996,-0.409999996,-4.650000095,-1.169999957,-0.460000008,-1.889999986,0.670000017,0.319999993,2.880000114,-0.920000017,-1.399999976,-1.24000001,0.540000021,-2.059999943,0.519999981,-1.690000057,-0.050000001,-0.980000019,0.709999979,0.730000019,-0.899999976,-2.690000057,-5.539999962,-0.680000007,-0.709999979,-0.529999971,1.620000005,-3.519999981,0.319999993,-0.319999993,0.469999999,0.079999998,-0.949999988,0.589999974,-3.099999905
N4448,BH149,4049,ubc_onts20_149,Chinook,2020-0016-13-N4448,Adult,Fresh,710,4401.43,,TRUE,BH149,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.84,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,24,999,999,999,999,999,999,999,999,999,999,999,172291,1.549999952,-0.159999996,1.580000043,1.74000001,0.029999999,-3.150000095,-0.660000026,-2,-2.480000019,-1.690000057,-1.830000043,-1.529999971,-2.109999895,-1.25,2.49000001,-6.920000076,-6.760000229,0.589999974,1.50999999,-0.50999999,-10.44999981,0.109999999,-3.789999962,-0.819999993,-1.019999981,-1.220000029,0.209999993,0.379999995,2.619999886,-2.019999981,-1,-0.360000014,-0.829999983,-3.180000067,1.419999957,-1.429999948,1.25999999,-0.860000014,-1.309999943,0.569999993,-1.440000057,-1.289999962,-1.559999943,-0.400000006,0.540000021,0.829999983,1.399999976,-1.320000052,-0.550000012,-0.280000001,0.50999999,0.180000007,-0.370000005,0.140000001,-1.649999976
N4449,BH150,4049,ubc_onts20_150,Chinook,2020-0016-13-N4449,Adult,Fresh,885,7836.16,,TRUE,BH150,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172292,1.629999995,-0.209999993,2.640000105,1.029999971,-0.119999997,-3.029999971,-1.289999962,-2.390000105,-3.480000019,-2.190000057,-1.74000001,-1.139999986,-1.929999948,-0.899999976,2.700000048,-7.900000095,-3.930000067,0.319999993,0.910000026,-0.430000007,-12.18000031,0.100000001,-5.590000153,-0.839999974,-1,-1.019999981,0.280000001,0.479999989,1.889999986,-4.289999962,-1.419999957,-0.819999993,0.140000001,-4.090000153,1.039999962,-1.269999981,0.529999971,-1.49000001,-1.779999971,0.610000014,-1.159999967,-2.150000095,-5.860000134,-0.479999989,-0.460000008,-0.159999996,2.089999914,3.859999895,1.379999995,2.809999943,2.670000076,1.379999995,2.519999981,0.860000014,2.660000086
N4450,BH151,4049,ubc_onts20_151,Chinook,2020-0016-13-N4450,Adult,Fresh,690,3483.54,,TRUE,BH151,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,623.635,65.96,0,0,0,0,0,0,0,0,4.68,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,22,24,999,999,999,999,999,999,999,999,24.5,999,999,172293,1.169999957,-0.50999999,0.389999986,1.809999943,0.50999999,-3.130000114,-0.479999989,-2.180000067,-1.970000029,-1.49000001,-0.75999999,-1.289999962,-2.049999952,-0.25,3.299999952,-6.929999828,-6.329999924,0.239999995,1.149999976,-0.709999979,-11.25,0.059999999,-5.53000021,-1.549999952,-1.230000019,-1.309999943,-0.170000002,0.50999999,2.349999905,-0.419999987,-2.099999905,-1.210000038,-0.150000006,-3.660000086,1.440000057,-1,2.140000105,-2.289999962,-0.579999983,-0.349999994,-0.469999999,-2.569999933,-3.819999933,-0.680000007,-1.120000005,-1.399999976,0.230000004,-2.569999933,0.49000001,-0.920000017,0.610000014,-0.330000013,-1.25,-0.07,-2.299999952
N4451,SJ201,4049,ubc_onts20_201,Chinook,2020-0016-13-N4451,Adult,Fresh,590,2090.92,,TRUE,SJ201,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26.5,999,172294,1.840000033,1.139999986,-0.209999993,0.829999983,-3.230000019,-3.450000048,-1.75999999,-1.139999986,-2.859999895,-1.399999976,-0.829999983,-1.059999943,-0.709999979,-0.870000005,2.160000086,-11.23999977,-4.21999979,-0.349999994,0.74000001,0.409999996,-12.07999992,-0.519999981,-5.230000019,-1.289999962,-0.819999993,-1.299999952,0.280000001,0.150000006,2.119999886,-4.630000114,-0.899999976,0.899999976,-1.830000043,-2.859999895,-1.379999995,-0.370000005,-0.460000008,-1.50999999,-1.549999952,1.169999957,0.180000007,-0.439999998,-3.210000038,-0.949999988,-0.029999999,0.699999988,1.289999962,-3.930000067,0.219999999,-1.559999943,-0.003826254,0.050000001,-4.710000038,-0.079999998,-6.420000076
N4452,SJ202,4049,ubc_onts20_202,Chinook,2020-0016-13-N4452,Adult,Fresh,730,4200.28,,TRUE,SJ202,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172295,1.25999999,0.25999999,-0.519999981,1.059999943,-1.700000048,-3.480000019,-1.330000043,-1.789999962,-3.109999895,-1.559999943,-1.419999957,-1.75,-1.519999981,-1.200000048,2.390000105,-10.93000031,-6.809999943,-0.039999999,0.379999995,-0.75,-11.73999977,-0.800000012,-6.489999771,-1.5,-0.860000014,-1.389999986,0.119999997,-0.280000001,1.279999971,1.679999948,-2.180000067,0.200000003,-1.129999995,-0.540000021,-0.639999986,-0.439999998,0.230000004,-2.190000057,-0.540000021,1.210000038,-1.25,-2.220000029,-3.390000105,-0.610000014,-0.230000004,0.059999999,1,-2.849999905,-1.090000033,-1.419999957,0.01,-0.400000006,-3.089999914,-1.220000029,-4.300000191
N4453,SJ203,4049,ubc_onts20_203,Chinook,2020-0016-13-N4453,Adult,Fresh,585,2349.33,,TRUE,SJ203,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172296,1.75999999,0.379999995,-0.879999995,0.790000021,-0.889999986,-3.920000076,-0.07,-1.860000014,-3.630000114,-1.669999957,-1.25,-1.019999981,-1.220000029,-0.610000014,2.210000038,-10.28999996,-5.789999962,-0.059999999,0.850000024,-0.370000005,-10.25,-0.189999998,-5.510000229,-1.50999999,-1.070000052,-1.370000005,0.189999998,0.409999996,1.850000024,0.829999983,-0.680000007,1.039999962,-1.840000033,0.140000001,-0.769999981,-0.02,-0.140000001,-2.119999886,-1.230000019,1.360000014,-0.75,-1.019999981,-2.869999886,-0.560000002,0.529999971,0.920000017,1.440000057,-3.329999924,-0.959999979,-1.200000048,0.419999987,0.059999999,-2.859999895,0.25,-4.539999962
N4454,SJ204,4049,ubc_onts20_204,Chinook,2020-0016-13-N4454,Adult,Fresh,660,3607.67,,TRUE,SJ204,TRUE,0,0,0,0,0,13.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,27,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172297,1.539999962,-0.230000004,-0.579999983,-1.149999976,-1.309999943,-3.539999962,-0.879999995,-1.75,-3.579999924,-1.889999986,-1.669999957,-1.340000033,-0.939999998,-0.610000014,2.539999962,-11.06000042,-7.289999962,-0.330000013,1.450000048,-0.699999988,-12.68000031,-0.379999995,-5.53000021,-1.519999981,-1.580000043,-1.860000014,0.270000011,-0.230000004,1.24000001,0.340000004,-1.25,0.540000021,-3.50999999,-2.210000038,-1.320000052,-0.779999971,-1.120000005,-1.929999948,-2.200000048,1.049999952,-1.480000019,-0.209999993,-3.730000019,-1.120000005,0.059999999,-0.01,0.569999993,-3.910000086,-1.350000024,-2.339999914,-0.449999988,-0.129999995,-4.300000191,-0.050000001,-5.440000057
N4455,SJ205,4049,ubc_onts20_205,Chinook,2020-0016-13-N4455,Adult,Fresh,650,3106.56,,TRUE,SJ205,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.145,0,0,0,0,0,0,0,0,8.35,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,24,999,999,999,999,999,999,999,999,24,999,999,172298,1.440000057,0.660000026,-0.180000007,-0.319999993,-1.320000052,-1.950000048,-0.400000006,-2.49000001,-2.859999895,-1.710000038,-2.279999971,-1.019999981,-1.889999986,-0.479999989,2.950000048,-11.31000042,-6.239999771,0.349999994,0.860000014,1.080000043,-13.35999966,0.100000001,-7.880000114,-1.179999948,-0.99000001,-1.419999957,0.600000024,0.689999998,0.300000012,1.059999943,-1.179999948,0.819999993,-1.950000048,-1.129999995,-0.620000005,-0.100000001,-0.330000013,-1.24000001,-0.980000019,1.649999976,0.25,-1.480000019,-4.5,-0.649999976,0.980000019,1.200000048,0.709999979,-7.739999771,0.589999974,-0.479999989,1.100000024,0.050000001,-1.74000001,0.610000014,-2.970000029
N4456,SJ206,4049,ubc_onts20_206,Chinook,2020-0016-13-N4456,Adult,Fresh,700,3533.97,,TRUE,SJ206,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,10,999,999,999,999,999,999,999,30,999,999,999,999,999,999,999,999,999,999,999,172299,1.659999967,1.169999957,1.590000033,0.639999986,-2.25999999,-0.689999998,-2.170000076,-2.569999933,-3.119999886,-1.440000057,-0.230000004,-1.450000048,-2.279999971,-0.330000013,2.279999971,-8.479999542,-4.71999979,0.870000005,1.980000019,1.519999981,-12.26000023,-0.280000001,-7.53000021,-0.569999993,-0.920000017,-0.140000001,1.029999971,0.529999971,0.75,1.360000014,-0.720000029,-0.219999999,-1.379999995,-2.690000057,-1.230000019,-1.039999962,-1.809999943,0.310000002,-2.190000057,1.200000048,-1.019999981,-1.24000001,-4.090000153,0.150000006,0.49000001,0.379999995,1.360000014,-0.25999999,2.710000038,1.25,2.029999971,1.200000048,2.109999895,1.539999962,-0.49000001
N4457,SJ207,4049,ubc_onts20_207,Chinook,2020-0016-13-N4457,Adult,Fresh,690,3297.73,,TRUE,SJ207,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.655,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,21,999,999,999,999,999,999,999,999,999,999,999,172300,1.519999981,0.109999999,-0.870000005,-0.519999981,-2.180000067,-2.890000105,-0.639999986,-1.830000043,-3.349999905,-1.059999943,-1.179999948,-0.930000007,-0.660000026,-1.129999995,2.579999924,-11.75,-7.179999828,0.170000002,1.080000043,0.039999999,-10.73999977,-0.059999999,-6.650000095,-1.299999952,-1.139999986,-1.909999967,0.839999974,0.400000006,1.269999981,-0.639999986,-0.939999998,0.219999999,-1.519999981,-2.49000001,-1.070000052,-0.75,-1.580000043,-1.580000043,-2.440000057,1.309999943,-0.300000012,-1.379999995,-2.50999999,-0.419999987,0.5,0.779999971,0.600000024,-5.519999981,-1.5,-1.639999986,0.001939216,-0.310000002,-3.24000001,0.239999995,-4
N4458,SJ208,4049,ubc_onts20_208,Chinook,2020-0016-13-N4458,Adult,Fresh,710,3780.83,,TRUE,SJ208,TRUE,0,0,0,0,0,20.45,0,0,0,0,0,0,0,186.745,8.515,0,0,0,0,0,0,0,0,62.71,0,0,999,999,999,999,999,26,9,999,999,999,999,999,999,24.5,26.5,999,999,999,999,999,999,999,999,21,999,999,172301,1.49000001,0.660000026,-0.469999999,0.689999998,-1.659999967,-3.660000086,-1.429999948,-1.909999967,-4.480000019,-0.920000017,-0.540000021,-1.149999976,-2.220000029,-0.50999999,2.920000076,-9.050000191,-5.510000229,0.310000002,0.829999983,0.620000005,-11.15999985,-0.680000007,-5.170000076,-1.25,-1.129999995,-1.289999962,0.409999996,0.230000004,1.299999952,2.529999971,-1.340000033,0.02,-1.559999943,-1.059999943,-0.75,-0.50999999,-0.300000012,-1.389999986,-1.100000024,1.019999981,-0.959999979,-2.75,-3.430000067,-0.800000012,0.209999993,-0.230000004,0.699999988,-1.320000052,0.540000021,-0.550000012,1.059999943,0.230000004,-1.139999986,0.360000014,-2.109999895
N4459,SJ209,4049,ubc_onts20_209,Chinook,2020-0016-13-N4459,Adult,Fresh,665,2834.92,,TRUE,SJ209,TRUE,0,0,0,0,0,0,0,0,0,56.545,0,0,0,0,0,0,0,0,0,0,0,0,0,17.16,0,0,999,999,999,999,999,999,9,999,999,20.5,999,999,999,999,999,999,999,999,999,999,999,999,999,23,999,999,172302,2.079999924,0.75999999,0.310000002,0.469999999,-2.269999981,-2.920000076,-0.839999974,-2.529999971,-2.680000067,-2.00999999,-1,-1.110000014,-2.119999886,0.01,2.74000001,-11.02000046,-5.429999828,0.25,2.349999905,-0.230000004,-12.23999977,-0.119999997,-7.079999924,-1.75,-0.980000019,-1.529999971,0.639999986,0.360000014,1.710000038,-2.25,-0.319999993,0.50999999,-2,-1.889999986,-0.589999974,-0.349999994,-0.660000026,-1.120000005,-1.460000038,1.470000029,0.219999999,-0.910000026,-4.130000114,-0.370000005,0.460000008,-0.340000004,0.939999998,-2.480000019,-1.840000033,-1.5,0.159999996,-0.02,-0.959999979,0.629999995,-3.400000095
